"","koi_score","koi_fpflag_ss","koi_fpflag_nt","koi_fpflag_ec","koi_fpflag_co","koi_depth","koi_period","koi_teq","koi_model_snr","k9.cluster"
"5949",-1.0304601588715,1.67013359431523,-0.360148364045629,2.5456773782306,1.90969676528739,-0.276085647720507,-0.332088800693125,-0.42885317481341,-0.267140650967126,5
"5950",-1.0304601588715,1.67013359431523,-0.360148364045629,2.5456773782306,1.90969676528739,-0.275162372739,-0.315341143037858,-0.365152304645707,-0.240556026897459,5
"5951",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.271857263855784,-0.404725428204186,-0.130781178556988,-0.307193256393673,2
"5952",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306933330630517,0.120121578514839,-0.671637623377109,-0.331669848598785,3
"5953",0.983868085177289,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.30640882422079,-0.377028776918411,0.0867633025817711,-0.335885912327895,3
"5954",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.194090207339519,-0.312769587704253,-0.337508530799345,-0.152487140111602,1
"5955",-1.0304601588715,-0.598677763004016,-0.360148364045629,2.5456773782306,1.90969676528739,-0.307033920900876,-0.420779859308491,1.15765906332561,-0.324643075716934,5
"5956",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,3.46320317495011,-0.405535246039491,0.404065750209575,3.24542599978847,7
"5957",-0.106091006295521,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306125015957992,0.897384799939317,-0.60312914036656,-0.324291737072842,3
"5958",0.971291634121833,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.304594606844677,1.6924466163603,-0.906008749465827,-0.32452596283557,9
"5959",0.577229501050894,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.287448755761388,5.39179874908071,-1.14518748839739,-0.328624913683316,9
"5960",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.285126797020607,-0.188391234375192,-0.926441104047921,-0.322652156733743,3
"5961",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.652615220869693,-0.374284586643434,-0.100733598289204,0.539767101632016,2
"5962",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.28338203483117,-0.408865020403462,3.17204884447788,-0.157288768247533,2
"5963",-1.0304601588715,-0.598677763004016,2.77627762328478,-0.392772412055401,1.90969676528739,-0.296517447635515,-0.415395396152303,0.124022302113824,-0.241375817067008,4
"5964",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.54647952332887,-0.382206350901767,0.132435624588803,0.870845217248529,2
"5965",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.399570815756557,-0.39210681972705,0.258635461713498,0.254480122628894,2
"5966",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.222579840053934,-0.245538873832938,-0.550245399095259,2.01609208410876,2
"5967",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.237261395871692,-0.316098312705871,0.238203107131405,-0.330732945547871,2
"5968",-1.02836408369559,-0.598677763004016,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.307649437555214,-0.418490760148025,1.96894373055579,-0.330615832666507,1
"5969",1.04255819010275,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.305192160950737,-0.279657246935082,-0.390392272070646,-0.336237250971987,3
"5970",1.06351894186184,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.30682316033441,-0.0617429765027561,-0.491352141770402,-0.331435622836056,3
"5971",-0.984346505001497,-0.598677763004016,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.302064282543868,-0.256576072109452,-0.904806846255116,-0.33658858961608,1
"5972",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.307642252535903,-0.140788488854934,-0.338710434010057,-0.335066122158346,3
"5973",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306324998995491,-0.288627901695293,-0.547841592673837,-0.334831896395617,3
"5974",0.612862779041352,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.304973017861741,3.75076339763207,-1.00696861916558,-0.334012106226068,9
"5975",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.245117016985422,-0.174521282633272,-0.308662853742272,-0.282950889951289,2
"5976",-0.718144957661022,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.305207728492578,0.569061695363907,-0.892787814148002,-0.338228169955178,2
"5977",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.133162441082592,-0.398142508853431,-0.28943240237089,-0.247699912660674,2
"5978",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,5.29454484708829,2.82923563265644,-1.02619907053697,1.25040806574981,7
"5979",-0.663647003087382,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.272851191527186,-0.00861427261372294,-0.36755611106713,-0.339750637412912,3
