koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_depth,koi_teq,koi_impact,koi_insol,koi_model_snr,koi_pdisposition,hier_labels_5,hier_labels_10,dbscan_labels_5
0,0,0,0,-0.07975162260601036,-0.2948633669827683,-0.8236560941968097,-0.7529347293553688,-0.048032152869262774,-0.29499565619139556,CANDIDATE,4,0,0
0,0,0,0,-0.08202673365879988,-0.3038023777445645,-0.6783080969312016,-0.032046032932206446,-0.0479415341143514,-0.32209363840541244,CANDIDATE,4,0,0
0,0,0,0,-0.08324439872930693,-0.29423544909973764,-1.0741745935489149,-0.7748579991929248,-0.048083055631655845,-0.3164137120024744,CANDIDATE,4,0,0
0,0,0,0,-0.05299503487249992,-0.044796833880081766,-0.8142025659193718,-0.3118901243880673,-0.04802836475671259,0.7253794557364106,CANDIDATE,4,1,0
0,0,0,0,-0.04392663447898681,-0.13486894968560498,-0.6972151534860775,0.3380703460900611,-0.04795769278194827,0.3151231049241987,CANDIDATE,4,0,0
0,0,0,0,-0.08154607639412605,-0.30267706423508817,-0.3450712251515147,-0.34928864352272154,-0.047358934241985194,-0.2785475359828875,CANDIDATE,4,0,0
0,0,0,0,-0.06318496888358534,-0.2939979221102766,-0.5589573024285478,-0.7529347293553688,-0.04780658260475119,0.07206958759847511,CANDIDATE,4,0,0
0,0,0,0,-0.08215490892937956,-0.3084024053820476,-0.6889433162433193,0.43608025830501723,-0.0479501757461065,-0.33617512261269633,CANDIDATE,4,0,0
0,0,1,0,-0.028513558191779004,-0.24594339003946303,-0.4833290762090444,0.5959911677083661,-0.04768293624354291,-0.13098778130655975,FALSE POSITIVE,8,1,1
1,0,1,1,-0.0809372438588725,-0.29971738387630875,-0.5613206844979073,-0.5014619282775215,-0.04780930531064663,-0.28765908458760064,FALSE POSITIVE,10,0,3
0,0,0,0,-0.08494272106448784,-0.3096417788815126,0.021252995599204967,-0.633001547302857,-0.04555875213102859,-0.3125087626004545,CANDIDATE,4,0,0
0,0,1,0,-0.042612837955544984,0.07473098037098135,-0.2848049823828479,-0.5259644063312604,-0.0471644383382368,1.5804450429787078,FALSE POSITIVE,8,1,1
0,0,0,0,-0.0810654191294522,-0.3041692511144251,0.09333614871466916,-0.7645411663281925,-0.04497242333537079,-0.2721576187795822,CANDIDATE,4,0,0
0,0,0,0,-0.07949527206485099,-0.2997855846950649,-0.12291331063172342,-0.5453084679526333,-0.0464603821072304,-0.24695294536654466,CANDIDATE,4,0,0
0,0,0,0,-0.08084111240593773,-0.303467253031711,-0.6144967810584956,-0.30415249973951825,-0.0478773729580327,-0.30410720479610864,CANDIDATE,4,0,0
0,0,0,0,-0.08090520004122757,-0.306663284503766,-0.41479099619761944,0.3625728241438002,-0.04753987580551496,-0.32386861540633055,CANDIDATE,4,0,0
0,0,0,0,-0.06068555110728137,-0.22598171591525204,-0.9170096859365093,-0.7000609609236164,-0.04806198425559546,-0.08436505208244334,CANDIDATE,4,0,0
0,0,0,0,-0.0645308092246721,-0.29993021746587534,-0.8461082238557248,0.2490876626317461,-0.048040972068793666,-0.1840004277339814,CANDIDATE,4,0,0
1,0,1,0,-0.07545775104159072,-0.30142828372613956,0.25168274736175444,0.4463970911697493,-0.04336916388776504,-0.27984918578356077,FALSE POSITIVE,17,1,2
0,0,0,0,-0.07693176665325717,-0.29167791839638235,-0.6853982431392801,-0.7593827498958264,-0.04794780817576264,-0.24470464116538168,CANDIDATE,4,0,0
0,0,0,0,-0.07180475583006955,-0.27050274004878627,-0.8177476390234111,-0.5620733213578232,-0.048029903677436106,-0.16483067612406554,CANDIDATE,4,0,0
0,0,0,0,-0.08167425166470572,-0.3050970174247457,-0.2552627065158544,-0.5285436145474436,-0.0470587855116419,-0.2786658677829487,CANDIDATE,4,0,0
0,0,0,0,-0.08350074927046632,-0.308750464732941,0.13115026182442088,-0.1803505053627318,-0.044636346725059374,-0.29984725999390516,CANDIDATE,4,0,0
0,0,0,0,-0.07962344733543067,-0.29251279048805234,-0.7338475755611494,-0.7516451252472772,-0.047983676866472175,-0.27499758198105123,CANDIDATE,4,0,0
0,0,0,0,-0.08404549417043,-0.3076145683377956,-0.17018095201891306,-0.7206946266530806,-0.04669660643828938,-0.31274542620057694,CANDIDATE,4,0,0
0,0,0,0,-0.08391731889985031,-0.3020503222282429,-0.658219349341646,-0.5788381747630129,-0.04792306706566927,-0.2745242547808064,CANDIDATE,4,0,0
0,0,0,0,-0.08417366944100971,-0.30299219905278896,-0.7480278679773064,-0.78775404027384,-0.04799302876933043,-0.2875407527875394,CANDIDATE,4,0,0
0,0,1,0,-0.015952381674969308,0.18580424484865396,-0.4951459865558418,0.35870401181952566,-0.047704540322930665,0.015033659968972329,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08173833929999558,-0.3107859064099561,-0.4726938568969267,0.4270530295483764,-0.04766352216672323,-0.32694524220792204,CANDIDATE,4,0,0
0,0,0,0,-0.06235182962481735,-0.22603580621978275,-0.7645715424628228,0.06596387928274952,-0.048002972564774656,-0.0554920928675083,CANDIDATE,4,0,0
0,0,0,0,-0.08314826727637217,-0.30805552190733965,-0.3509796803249134,-0.24483071076730803,-0.047374027502927324,-0.3142837396013727,CANDIDATE,4,0,0
0,0,0,0,-0.08189855838822019,-0.30804493902167057,0.03779667008472134,-0.765830770436284,-0.045424866028083107,-0.3018589005949457,CANDIDATE,4,0,0
0,0,0,0,-0.08193060220586511,-0.3044667477893441,-0.2907134375562466,-0.06686534385067751,-0.047182076737298594,-0.27689089078203055,CANDIDATE,4,0,0
0,0,0,0,-0.08449410761745892,-0.30919729768341225,-0.5613206844979073,-0.29899408330715205,-0.04781102179914593,-0.322921961005841,CANDIDATE,4,0,0
0,0,0,0,-0.0810654191294522,-0.2867803940839802,-0.6464024389948486,0.11110002306595279,-0.047911465970984335,-0.16210904472265772,CANDIDATE,4,0,0
0,0,1,0,1.7968304701335962,-0.0748287116564925,-0.3415261520474755,8.694704966523144,-0.04734597179435254,-0.12128457370154057,FALSE POSITIVE,0,1,1
0,0,0,0,-0.08199468984115496,-0.29676711052701293,-0.599134797607659,-0.3763703297926435,-0.04785914266638495,-0.24565129556587137,CANDIDATE,4,0,0
0,0,0,0,-0.0824753471058288,-0.29864968829991956,-0.7562997052200645,-0.429244098224396,-0.047998000667052544,-0.28067750838398925,CANDIDATE,4,0,0
0,0,0,0,-0.08491067724684291,-0.30819309942103734,-0.8555617521331628,0.11238962717404433,-0.04804428666727508,-0.3312051870101256,CANDIDATE,4,0,0
1,0,1,1,0.11453004377515583,-0.3086387564953232,0.30367715288766306,0.7791149510573625,-0.04273098530157663,-0.2579578027722371,FALSE POSITIVE,10,6,3
0,0,0,0,-0.07933505297662637,-0.2992364505164594,-0.7740250707402606,0.39610253095417974,-0.04800818121953116,-0.28576577578662127,CANDIDATE,4,0,0
0,0,0,0,-0.08132176967061158,-0.3098452054615956,0.003527630079008855,0.276169348901668,-0.04568257606001265,-0.20021188434236706,CANDIDATE,4,0,0
0,0,0,0,-0.07920687770604669,-0.29859912562394514,-0.49869105965988103,-0.1055534670934233,-0.04771022249175594,-0.27251261417976586,CANDIDATE,4,0,0
0,0,0,0,-0.0837570998116257,-0.30983697432829743,-0.1772710982269915,0.28003816122594255,-0.04672951566606909,-0.33108685521006437,CANDIDATE,4,0,0
0,0,0,0,-0.0809372438588725,-0.3068949321122998,-0.0035625161290695905,0.3612832200357087,-0.045731407198354834,-0.2954689833916404,CANDIDATE,4,0,0
1,0,1,1,-0.07446439269459812,-0.2946505333932017,-0.31198387618048196,0.4167361966836443,-0.04725511628240678,-0.2773642179822754,FALSE POSITIVE,10,1,3
0,0,0,0,-0.07494504995927197,-0.2764750151946903,-1.0706295204448757,0.14462972987633246,-0.04808281887462146,-0.2934573427905998,CANDIDATE,4,0,0
0,0,1,0,-0.0203103408746788,-0.020503231888670412,-0.03901324716946182,0.6088872087892814,-0.0459731361304633,-0.20044854794248948,FALSE POSITIVE,8,1,1
0,0,0,0,-0.050880142907935036,0.12750430357400852,-0.2517176334118152,-0.7967812690304806,-0.04704682928140539,0.8482078641999458,CANDIDATE,4,1,0
0,0,0,0,-0.0761306712121341,-0.2776544190086974,-0.5388685548389922,-0.7348802718420874,-0.047777461489521666,-0.14151931151200736,CANDIDATE,4,0,0
0,0,0,0,-0.07943118442956114,-0.3073899759863746,-0.2540810154811747,-0.7980708731385722,-0.047052452260972065,-0.18080546913232876,CANDIDATE,4,0,0
0,1,0,0,-0.08010410460010452,-0.2970998834874955,-0.7232123562490318,-0.15713763141708426,-0.047976751723216374,-0.28647576658698853,FALSE POSITIVE,1,0,5
0,0,0,0,-0.08388527508220539,-0.307284147129684,-0.2032683009899458,-0.4730906378995079,-0.046845408234401205,-0.29961059639378274,CANDIDATE,4,0,0
0,0,0,0,-0.08394936271749524,-0.2976737110659955,-0.8142025659193718,-0.5504668843849994,-0.04802854232448839,-0.2914457021895593,CANDIDATE,4,0,0
0,0,0,0,-0.08532724687622692,-0.30442794387522426,-0.8827406459307968,-0.7800164156252908,-0.048053165056064565,-0.3121537672002709,CANDIDATE,4,0,0
0,0,0,0,-0.08529520305858199,-0.30433269790420275,-0.9619139452543395,-0.5040411364937045,-0.048070921833643546,-0.32730023760810567,CANDIDATE,4,0,0
0,0,0,0,-0.08161016402941589,-0.3060588841444444,-0.280078218244129,0.12012725182259362,-0.04715129832282837,-0.28919739798839633,CANDIDATE,4,0,0
0,0,1,0,-0.07619475884742395,-0.2919130936334725,0.5648308715518858,0.37288965700853227,-0.03840851212478506,-0.17441555192902347,FALSE POSITIVE,8,1,1
0,0,0,0,-0.05578284700760821,-0.1245917918247659,-0.43960650792589395,-0.709088189680257,-0.04759462586971681,0.11052742261836808,CANDIDATE,4,0,0
0,0,0,0,-0.06078168256021614,-0.23208921682248299,-0.18436124443506993,-0.7748579991929248,-0.046766094627881775,0.1669716912475648,CANDIDATE,4,0,0
0,0,0,0,-0.07818147554140915,-0.302347818903162,-0.31434725824984144,0.31356786803632225,-0.04726316602157592,-0.26375606097523635,CANDIDATE,4,0,0
0,0,0,0,-0.04729123533170369,-0.20675966791168954,-0.2729880720360505,-0.7013505650317079,-0.04712211801834025,0.7347276679412462,CANDIDATE,4,1,0
0,0,0,0,-0.0738555601593446,-0.23732656935248034,-0.8390180776476464,0.2477980585236544,-0.04803848611993261,-0.09974818609040052,CANDIDATE,4,0,0
0,0,0,0,-0.0741439545181489,-0.21977073790370147,-1.082446430791673,0.050488629985651075,-0.04808346995646602,-0.1333544173077839,CANDIDATE,4,0,0
0,0,0,0,-0.06715840227155576,-0.23183993107116743,-0.17018095201891306,-0.3544470599550877,-0.04670045374009816,0.1616467602448104,CANDIDATE,4,0,0
0,0,0,0,-0.08353279308811123,-0.304839500540132,-0.2493542513424557,0.09175596144457991,-0.04703836521742608,-0.2984272783931706,CANDIDATE,4,0,0
0,0,0,0,-0.08337257399988664,-0.30227256282729315,-0.8768321907573982,-0.7168258143288062,-0.04805138937830667,-0.31878034800369864,CANDIDATE,4,0,0
0,0,1,0,-0.08122563821767681,-0.31039081201164476,-0.15836404167211565,-0.78775404027384,-0.04664114610298438,-0.2776008815823978,FALSE POSITIVE,8,0,1
0,0,1,0,-0.054372919031231606,-0.16212575966435208,-0.04846677544689974,-0.7619619581120095,-0.046032917281645845,-0.24730794076672827,FALSE POSITIVE,8,0,1
0,0,0,0,-0.07619475884742395,-0.28289177153869477,-0.6428573658908094,-0.7426178964906366,-0.04790874326508889,-0.2023418567434688,CANDIDATE,4,0,0
0,0,0,0,-0.07997592932952483,-0.29773368075145346,-0.3817036472265867,-0.7593827498958264,-0.047457129221996935,-0.24683461356648348,CANDIDATE,4,0,0
0,0,0,0,-0.047419410602283385,-0.14542831783095223,0.4194828742862776,-0.23451387790257575,-0.041083984991867994,0.9197986032369772,CANDIDATE,4,1,0
0,0,0,0,-0.08231512801760418,-0.29103941762768265,-0.8059307286766136,-0.682006503410335,-0.04802445826564522,-0.2802041811837444,CANDIDATE,4,0,0
0,0,0,0,-0.08414162562336477,-0.3011566563273004,-0.6771264058965218,-0.34541983119844694,-0.047940646275472454,-0.29984725999390516,CANDIDATE,4,0,0
0,0,0,0,-0.08151403257648111,-0.3090514890364164,-0.4384248168912142,-0.7722787909767417,-0.04759255424566592,-0.21287338694891644,CANDIDATE,4,0,0
0,0,0,0,-0.08225104038231433,-0.29651547302332654,-0.9217364500752283,0.3445183666305187,-0.048063168040767386,-0.3051721909966596,CANDIDATE,4,0,0
0,0,0,0,-0.0857438165056109,-0.3038588198014661,-0.8425631507516856,-0.36734310103600293,-0.04803972909436314,-0.2962973059920689,CANDIDATE,4,0,0
0,0,0,0,-0.08654491194673397,-0.30736763433885095,-0.6948517714167181,-0.7967812690304806,-0.04795579872567318,-0.30410720479610864,CANDIDATE,4,0,0
0,0,0,0,-0.08590403559383553,-0.30446439603697323,-0.9571871811156205,-0.6497664007080468,-0.048070211562540384,-0.31227209900033215,CANDIDATE,4,0,0
0,0,0,0,-0.0748489185063372,-0.29795474547431816,-0.3651599727410703,0.2220059763618239,-0.04741386187396283,-0.29416733359096714,CANDIDATE,4,0,0
0,0,0,0,-0.08032841132361897,-0.3070219267403285,0.04725019836215927,0.401260947386546,-0.04535810054438616,-0.30576384999696565,CANDIDATE,4,0,0
0,0,0,0,-0.07846986990021346,-0.30529574050008684,-0.8756504997227184,0.44510748706165787,-0.048051093432013685,-0.3306135280098195,CANDIDATE,4,0,0
0,0,0,0,-0.08196264602351003,-0.2936522145117541,-0.7598447783241038,-0.527254010439352,-0.04800036823739641,-0.27251261417976586,CANDIDATE,4,0,0
0,0,0,0,-0.08567972887032106,-0.30909499645527805,-0.6558559672722866,0.03243417247236985,-0.04792105463087698,-0.33203350961055406,CANDIDATE,4,0,0
0,0,0,0,-0.05565467173702851,-0.10335546791552636,-0.14891051339467773,-0.6781376910860604,-0.04659864821531203,1.6262394496023955,CANDIDATE,4,1,0
0,0,0,0,-0.0834687054528214,-0.3065162999805847,-0.15600065960275616,0.038882193012827485,-0.04662936744052366,-0.29191902938980413,CANDIDATE,4,0,0
0,0,0,0,-0.08353279308811123,-0.30282522463445494,-0.9370984335260649,-0.7400386882744535,-0.0480664826392488,-0.3232769564060245,CANDIDATE,4,0,0
0,0,0,0,-0.08426980089394447,-0.30658450079934085,-0.4892375313824431,0.038882193012827485,-0.04769370868860749,-0.31558538940204595,CANDIDATE,4,0,0
0,0,0,0,-0.08385323126456047,-0.30589896498322305,-0.6889433162433193,0.12270646003877668,-0.047950353313882296,-0.323513620006147,CANDIDATE,4,0,0
1,0,1,0,-0.07558592631217043,-0.2934487879316711,-0.22690212168354063,0.425763425440285,-0.04694632592030838,-0.20754845594616203,FALSE POSITIVE,17,1,2
0,0,0,0,-0.08154607639412605,-0.3031603493473084,-0.4254262155097371,-0.21774902449738598,-0.04756491286190132,-0.292392356590049,CANDIDATE,4,0,0
0,0,0,0,-0.08167425166470572,-0.3043797329516208,-0.6653094955497245,0.044040609445193585,-0.04793034734447665,-0.3206736568046779,CANDIDATE,4,0,0
0,0,0,0,-0.0860001670467703,-0.3112950607982563,-0.2410824140996975,-0.6781376910860604,-0.047005396800387775,-0.33357182301134974,CANDIDATE,4,0,0
0,0,0,0,-0.08074498095300298,-0.3019080412098034,-0.5755009769140642,-0.2886772504424198,-0.04782925209079368,-0.28268914898502984,CANDIDATE,4,0,0
0,0,0,0,-0.07939914061191622,-0.3014106455833578,-0.7161222100409533,0.28390697355021727,-0.04797142468994268,-0.29582397879182404,CANDIDATE,4,0,0
0,0,0,0,-0.08510294015271246,-0.31040021902112835,-0.17963448029635098,-0.6562144212485045,-0.04674212297815016,-0.3237502836062694,CANDIDATE,4,0,0
0,0,0,0,-0.07955935970014083,-0.3090820618172381,-0.471512165862247,-0.6368703596271316,-0.04766115459637937,-0.27416925938062275,CANDIDATE,4,0,0
0,0,0,0,-0.08100133149416235,-0.30215497520874807,-0.9240998321445877,-0.7619619581120095,-0.04806364155483616,-0.3219753066053513,CANDIDATE,4,0,0
0,0,0,0,-0.05549445264880389,-0.2203116409490088,0.02361637766856445,-0.7194050225449893,-0.04553596426646891,0.40067699636845283,CANDIDATE,4,0,0
1,0,0,1,1.6420908747262648,-0.2645845552074129,-0.831927931439568,11.199116144436882,-0.04803558584626138,-0.28434579418588674,FALSE POSITIVE,0,9,-1
0,0,0,0,-0.08087315622358267,-0.2998161574758866,-0.3450712251515147,-0.39313518319783336,-0.04735715856422729,-0.25724781197186986,CANDIDATE,4,0,0
0,0,0,0,-0.08170629548235064,-0.30319915326142827,0.06143049077831616,-0.6755584828698774,-0.045244930681949486,-0.26695101957688905,CANDIDATE,4,0,0
0,0,0,0,-0.05850657150742663,-0.22912365708277632,-0.09455272579940964,-0.10813267530960634,-0.04630234678677751,0.2455440064882077,CANDIDATE,4,0,0
1,0,1,1,-0.010825370851781688,-0.29342409453177665,-0.07800905131389327,0.8165134701920169,-0.04620870937967771,-0.10803141209468516,FALSE POSITIVE,10,1,3
0,0,0,0,-0.04584926353768217,-0.11753653471206174,0.0827009294025515,-0.34928864352272154,-0.0450764780519836,1.0402603756992883,CANDIDATE,4,1,0
1,0,0,1,-0.07802125645318454,-0.3012330882793547,0.018889613529845486,0.31614707625250543,-0.0455672161950079,-0.2422196733640963,FALSE POSITIVE,11,5,7
0,0,0,0,-0.046970797155254464,-0.03667152943861746,-0.7775701438442999,-0.7942020608142976,-0.048010134465064844,0.9265435158404661,CANDIDATE,4,1,0
0,0,1,0,-0.0022376277229424098,0.3819403925818298,-0.6334038376133715,-0.2719123970372301,-0.04789856271261028,1.6241094772012938,FALSE POSITIVE,8,1,1
0,0,0,0,-0.0768356352003224,-0.2969140950501943,0.015344540425806264,0.23232280922655624,-0.04559509433580689,-0.20269685214365246,CANDIDATE,4,0,0
1,0,1,0,-0.07545775104159072,-0.3019527245048505,-0.22453873961418114,0.4721891733315798,-0.046937802667070476,-0.29511398799145677,FALSE POSITIVE,17,1,2
0,0,0,0,-0.054276787578296834,-0.1291659501861691,-0.7917504362604567,-0.7181154184368975,-0.048017651500906616,0.4680077906032808,CANDIDATE,4,0,0
0,0,1,0,0.005581063782418728,0.46352268232839905,-0.7007602265901167,-0.5362812391959926,-0.047960474677102315,1.832965104309328,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08112950676474204,-0.2998925894279409,-0.7078503727981952,0.17042181203816284,-0.0479659200888932,-0.2897890569887024,CANDIDATE,4,0,0
0,0,0,0,-0.0813538134882565,-0.30029473908336507,-0.5459587010470707,-0.581417382979196,-0.04778764204200027,-0.2837541351855807,CANDIDATE,4,0,0
0,0,0,0,-0.08000797314716974,-0.2956359176366094,-0.6842165521046003,-0.5324124268717181,-0.04794644682281492,-0.2770092225820918,CANDIDATE,4,0,0
0,0,0,0,-0.08401345035278508,-0.30834478744896054,-0.22808381271822037,0.09304556555267143,-0.046952008089133655,-0.31854368440357617,CANDIDATE,4,0,0
0,0,0,0,-0.08004001696481466,-0.30515345948164735,-0.21035844719802424,0.40512975971082044,-0.04687908692254266,-0.29191902938980413,CANDIDATE,4,0,0
0,1,0,0,-0.023130196827431997,-0.15468246341044917,-0.4691487837928875,-0.7684099786524671,-0.04765677459124322,0.27820358330510137,FALSE POSITIVE,1,0,5
0,0,0,0,-0.07943118442956114,-0.2987719794232064,-0.1890880085737889,-0.7967812690304806,-0.04678527194766707,-0.25452618057046206,CANDIDATE,4,0,0
0,0,0,0,-0.07645110938858334,-0.30144827362129223,-0.667672877619084,0.41157778025127806,-0.047932478157786125,-0.31736036640296406,CANDIDATE,4,0,0
0,0,1,0,-0.004352519687507307,0.16044059552848247,-0.5223248803534758,0.3445183666305187,-0.047750707944636005,1.3063885940369475,FALSE POSITIVE,8,1,1
0,0,0,0,-0.07722016101206147,-0.29602983615873535,0.15478408251801568,-0.7568035416796434,-0.044406041319860055,-0.19701692574071442,CANDIDATE,4,0,0
0,0,1,0,0.05166007355581754,-0.06697385873768187,-0.5790460500181034,0.8074862414353764,-0.04783380966370561,0.2993849755160578,FALSE POSITIVE,8,1,1
0,0,0,0,-0.08269965382934326,-0.3100615666797185,0.2044151059745648,-0.23967229433494192,-0.04390879235839012,-0.3126270944005157,CANDIDATE,4,0,0
0,0,0,0,-0.08285987291756787,-0.3101379986317728,-0.053193539585618704,-0.3583158722793622,-0.046065944887942745,-0.319017011603821,CANDIDATE,4,0,0
0,0,0,0,-0.08443001998216908,-0.3114784974831866,0.6369140246673499,-0.44858815984576894,-0.036880127089303986,-0.3219753066053513,CANDIDATE,4,0,0
0,0,0,0,-0.08209082129408972,-0.3097358489763487,-0.2895317465215669,0.03501338068855276,-0.047183023765436136,-0.322921961005841,CANDIDATE,4,0,0
0,0,0,0,-0.07927096534133653,-0.28877585597069005,-0.4230628334403776,-0.7451971047068197,-0.047558875557524465,-0.0012961284394745441,CANDIDATE,4,0,0
0,0,0,0,-0.056039197548767586,-0.17951696844716786,0.003527630079008855,-0.6961921485993418,-0.04568050443596176,1.826575187106023,CANDIDATE,4,1,0
1,0,1,0,-0.012940262816346583,-0.3011566563273004,-0.07446397820985404,0.7933005962463695,-0.046194503957614534,-0.30481719559647596,FALSE POSITIVE,17,1,2
0,0,0,0,-0.07635497793564856,-0.2952572855048943,-0.15245558649871693,-0.7555139375715518,-0.04661587228956364,-0.2528695353696051,CANDIDATE,4,0,0
0,0,0,0,-0.08119359440003189,-0.30616706475350586,-0.41951776033633836,-0.7709891868686501,-0.047550589061320946,-0.31854368440357617,CANDIDATE,4,0,0
0,0,0,0,-0.07968753497072052,-0.3039858144294948,-0.5388685548389922,-0.14295198622807753,-0.04777710635397008,-0.3172420346029029,CANDIDATE,4,0,0
0,0,0,0,-0.07183679964771446,-0.2908900813521304,-0.4266079065444168,-0.7129570020045315,-0.04756769475705536,-0.21038841914763104,CANDIDATE,4,0,0
0,0,0,0,-0.0727340265417723,-0.2931383566187121,-0.6227686183012539,-0.6149470897895757,-0.04788696161792535,-0.25570949857107417,CANDIDATE,4,0,0
0,0,0,0,-0.07664337229445287,-0.3014835499068557,-0.7775701438442999,-0.608499069249118,-0.04801054878987503,-0.3044622001962923,CANDIDATE,4,0,0
0,0,0,0,-0.08324439872930693,-0.3106036456012113,-0.15600065960275616,-0.3712119133602774,-0.046630314468661206,-0.32730023760810567,CANDIDATE,4,0,0
0,0,0,0,-0.0826355661940534,-0.28705084560663385,-0.8685603535146399,-0.6936129403831587,-0.048048844240187016,-0.20127687054291796,CANDIDATE,4,0,0
0,0,0,0,-0.08548746596445153,-0.3046337222076781,-0.29425851066028585,-0.7864644361657485,-0.04719255323607018,-0.2449413047655041,CANDIDATE,4,0,0
0,0,0,0,-0.05543036501351406,-0.182303795006686,-0.15836404167211565,-0.06815494795876903,-0.04664043583188122,2.065960418629849,CANDIDATE,4,1,0
