koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad
CANDIDATE,0,0,0,0,8.48
FALSE POSITIVE,1,0,1,1,1.88
CANDIDATE,0,0,0,0,3.24
FALSE POSITIVE,1,0,0,0,1.71
CANDIDATE,0,0,0,0,1.98
CANDIDATE,0,0,0,0,1.81
CANDIDATE,0,0,0,0,3.35
CANDIDATE,0,0,0,0,2.88
CANDIDATE,0,0,0,0,3.4
CANDIDATE,0,0,0,0,3.0
CANDIDATE,0,0,0,0,2.11
CANDIDATE,0,0,0,0,1.46
CANDIDATE,0,0,0,0,1.31
FALSE POSITIVE,1,0,0,1,1.6
CANDIDATE,0,0,0,0,3.04
CANDIDATE,0,0,0,0,1.6
CANDIDATE,0,0,0,0,1.29
CANDIDATE,0,0,0,0,1.77
CANDIDATE,0,0,0,0,2.08
CANDIDATE,0,0,0,0,1.18
CANDIDATE,0,0,0,0,5.74
FALSE POSITIVE,0,0,1,0,34.83
FALSE POSITIVE,0,0,1,0,19.91
FALSE POSITIVE,0,0,1,0,1177.65
FALSE POSITIVE,1,0,1,1,45.05
FALSE POSITIVE,0,0,1,0,23.23
CANDIDATE,0,0,0,0,3.07
CANDIDATE,0,0,0,0,4.23
CANDIDATE,0,0,0,0,6.63
CANDIDATE,0,0,0,0,2.04
FALSE POSITIVE,1,0,1,0,1.52
CANDIDATE,0,0,0,0,3.88
CANDIDATE,0,0,1,0,14.92
CANDIDATE,0,0,0,0,2.08
CANDIDATE,0,0,0,0,1.55
FALSE POSITIVE,1,0,1,0,44.2
FALSE POSITIVE,1,0,0,1,16.15
CANDIDATE,0,0,0,0,2.2
CANDIDATE,0,0,0,0,2.18
CANDIDATE,0,0,0,0,1.28
CANDIDATE,0,0,0,0,1.66
FALSE POSITIVE,1,1,0,0,269.98
FALSE POSITIVE,1,0,0,0,28.07
CANDIDATE,0,0,0,0,1.29
CANDIDATE,0,0,0,0,4.4
FALSE POSITIVE,1,0,0,0,11.9
FALSE POSITIVE,1,0,1,0,38.93
CANDIDATE,0,0,0,0,4.26
CANDIDATE,0,0,0,0,1.9
CANDIDATE,0,0,0,0,1.43
CANDIDATE,0,0,0,0,1.84
FALSE POSITIVE,0,0,1,0,58.56
CANDIDATE,0,0,0,0,2.25
CANDIDATE,0,0,0,0,1.69
FALSE POSITIVE,1,0,1,0,1.45
FALSE POSITIVE,1,0,0,1,1.33
FALSE POSITIVE,1,0,0,1,20.57
CANDIDATE,0,0,0,0,1.38
CANDIDATE,0,0,0,0,1.61
CANDIDATE,0,0,0,0,1.9
CANDIDATE,0,0,0,0,7.79
CANDIDATE,0,0,0,0,1.59
FALSE POSITIVE,0,0,1,0,9.4
CANDIDATE,0,0,0,0,5.3
CANDIDATE,0,0,0,0,2.22
CANDIDATE,0,0,0,0,4.3
FALSE POSITIVE,1,0,1,1,13.4
FALSE POSITIVE,0,0,1,0,44.22
FALSE POSITIVE,0,0,1,0,1069.01
CANDIDATE,0,0,0,0,9.01
FALSE POSITIVE,0,0,1,0,33.34
FALSE POSITIVE,1,0,1,1,14.77
CANDIDATE,0,0,0,0,7.25
FALSE POSITIVE,1,0,0,0,49.96
FALSE POSITIVE,1,0,1,1,3.07
CANDIDATE,0,0,0,0,1.74
FALSE POSITIVE,1,0,0,0,1.66
FALSE POSITIVE,0,0,1,0,49.25
CANDIDATE,0,0,0,0,3.26
FALSE POSITIVE,0,0,1,0,21.94
FALSE POSITIVE,0,0,1,0,59.19
FALSE POSITIVE,0,0,1,0,21.58
FALSE POSITIVE,0,0,1,0,187.73
FALSE POSITIVE,1,0,1,1,47.7
CANDIDATE,0,0,0,0,11.21
CANDIDATE,0,0,0,0,1.0
CANDIDATE,0,0,0,0,3.69
FALSE POSITIVE,1,0,0,1,4.19
FALSE POSITIVE,1,0,1,1,24.1
CANDIDATE,0,0,0,0,7.45
FALSE POSITIVE,1,0,1,0,27.16
CANDIDATE,0,0,0,0,4.42
FALSE POSITIVE,0,0,1,0,24.02
FALSE POSITIVE,1,0,0,1,4.52
FALSE POSITIVE,1,0,1,1,18.11
FALSE POSITIVE,1,0,0,0,0.58
CANDIDATE,0,0,0,0,1.37
FALSE POSITIVE,1,0,1,1,0.52
FALSE POSITIVE,0,0,1,0,28.41
FALSE POSITIVE,0,0,1,0,23.53
CANDIDATE,0,0,0,0,1.9
FALSE POSITIVE,1,0,1,1,6.17
CANDIDATE,0,0,0,0,1.13
FALSE POSITIVE,1,0,1,0,62.11
CANDIDATE,0,0,0,0,2.49
CANDIDATE,0,0,0,0,3.02
FALSE POSITIVE,1,0,1,1,25.72
CANDIDATE,0,0,0,0,1.48
FALSE POSITIVE,1,0,1,0,61.63
CANDIDATE,0,0,0,0,13.57
FALSE POSITIVE,1,0,1,0,31.77
CANDIDATE,0,0,0,0,2.85
FALSE POSITIVE,1,0,1,1,19.78
CANDIDATE,0,0,0,0,1.88
CANDIDATE,0,0,0,0,4.0
FALSE POSITIVE,0,0,1,0,25.03
FALSE POSITIVE,0,1,0,0,29.45
FALSE POSITIVE,0,0,1,0,55.23
CANDIDATE,0,0,0,0,2.38
FALSE POSITIVE,0,0,1,0,42.74
FALSE POSITIVE,0,0,1,0,51.74
CANDIDATE,0,0,0,0,1.61
FALSE POSITIVE,0,0,1,0,48.79
FALSE POSITIVE,0,0,1,0,97.54
FALSE POSITIVE,0,0,1,0,20.74
CANDIDATE,0,0,1,0,24.39
CANDIDATE,0,0,0,0,2.41
CANDIDATE,0,0,0,0,2.08
CANDIDATE,0,0,0,0,1.71
CANDIDATE,0,0,0,0,11.52
CANDIDATE,0,0,0,0,3.43
CANDIDATE,0,0,0,0,2.22
CANDIDATE,0,0,0,0,3.68
FALSE POSITIVE,1,0,0,1,1.37
FALSE POSITIVE,1,0,1,1,22.58
CANDIDATE,0,0,0,0,2.78
FALSE POSITIVE,0,0,1,0,15.57
FALSE POSITIVE,0,0,1,0,24.77
FALSE POSITIVE,0,0,1,0,7.21
FALSE POSITIVE,0,0,1,0,18.75
FALSE POSITIVE,1,0,0,0,4.48
CANDIDATE,0,0,0,0,2.12
FALSE POSITIVE,1,0,1,0,50.75
FALSE POSITIVE,0,0,1,0,379.63
FALSE POSITIVE,0,0,1,0,16.43
CANDIDATE,0,0,0,0,8.99
CANDIDATE,0,0,0,0,8.43
CANDIDATE,0,0,0,0,3.88
CANDIDATE,0,0,0,0,2.57
CANDIDATE,0,0,0,0,1.47
FALSE POSITIVE,1,0,1,1,2.29
CANDIDATE,0,0,0,0,9.46
CANDIDATE,0,0,0,0,2.33
CANDIDATE,0,0,0,0,2.94
CANDIDATE,0,0,0,0,2.92
CANDIDATE,0,0,0,0,1.61
FALSE POSITIVE,1,0,1,1,2.47
CANDIDATE,0,0,0,0,3.7
CANDIDATE,0,0,0,0,2.2
CANDIDATE,0,0,0,0,2.54
CANDIDATE,0,0,0,0,1.62
CANDIDATE,0,0,0,0,1.89
CANDIDATE,0,0,0,0,2.71
CANDIDATE,0,0,0,0,3.45
FALSE POSITIVE,1,0,1,1,9.27
CANDIDATE,0,0,0,0,3.01
CANDIDATE,0,0,0,0,2.16
CANDIDATE,0,0,0,0,2.88
CANDIDATE,0,0,0,0,2.45
CANDIDATE,0,0,0,0,1.02
CANDIDATE,0,0,0,0,1.1
CANDIDATE,0,0,0,0,1.28
CANDIDATE,0,0,0,0,1.31
CANDIDATE,0,0,0,0,1.47
CANDIDATE,0,0,0,0,1.66
CANDIDATE,0,0,0,0,1.4
CANDIDATE,0,0,0,0,2.28
CANDIDATE,0,0,0,0,3.0
CANDIDATE,0,0,0,0,2.27
FALSE POSITIVE,1,0,1,0,19.33
CANDIDATE,0,0,0,0,2.24
CANDIDATE,0,0,0,0,1.67
FALSE POSITIVE,0,0,1,0,72.32
FALSE POSITIVE,1,0,0,0,1.43
CANDIDATE,0,0,0,0,1.85
FALSE POSITIVE,1,0,1,1,1.44
CANDIDATE,0,0,0,0,1.44
CANDIDATE,0,0,0,0,3.14
CANDIDATE,0,0,0,0,1.94
CANDIDATE,0,0,0,0,1.08
FALSE POSITIVE,1,0,0,1,3.16
CANDIDATE,0,0,0,0,1.88
CANDIDATE,0,0,0,0,3.01
CANDIDATE,0,0,0,0,1.24
FALSE POSITIVE,1,0,0,1,1.58
CANDIDATE,0,0,0,0,1.84
CANDIDATE,0,0,0,0,1.29
CANDIDATE,0,0,0,0,1.77
CANDIDATE,0,0,0,0,1.26
CANDIDATE,0,0,0,0,2.86
CANDIDATE,0,0,0,0,3.32
CANDIDATE,0,0,0,0,2.6
CANDIDATE,0,0,0,0,1.36
CANDIDATE,0,0,0,0,3.13
CANDIDATE,0,0,0,0,2.06
FALSE POSITIVE,1,0,0,1,1.19
CANDIDATE,0,0,0,0,1.74
CANDIDATE,0,0,0,0,2.36
CANDIDATE,0,0,0,0,1.44
FALSE POSITIVE,0,0,1,1,88.51
CANDIDATE,0,0,0,0,3.2
FALSE POSITIVE,1,0,1,1,29.53
FALSE POSITIVE,1,0,0,1,1.39
CANDIDATE,0,0,0,0,1.37
FALSE POSITIVE,0,0,1,0,42.99
FALSE POSITIVE,0,0,1,0,23.42
FALSE POSITIVE,0,0,1,0,225.25
CANDIDATE,0,0,0,0,2.94
CANDIDATE,0,0,0,0,2.77
CANDIDATE,0,0,0,0,3.04
CANDIDATE,0,0,0,0,1.55
CANDIDATE,0,0,0,0,1.36
CANDIDATE,0,0,0,0,1.74
CANDIDATE,0,0,0,0,1.91
CANDIDATE,0,0,0,0,4.54
CANDIDATE,0,0,0,0,3.66
FALSE POSITIVE,0,0,1,0,10.66
FALSE POSITIVE,0,0,1,0,52.51
CANDIDATE,0,0,0,0,10.36
FALSE POSITIVE,0,0,0,1,5.71
FALSE POSITIVE,0,0,1,0,38.2
FALSE POSITIVE,1,0,1,1,5.39
FALSE POSITIVE,1,0,0,0,29.29
FALSE POSITIVE,0,0,1,0,37.3
CANDIDATE,0,0,0,0,3.84
FALSE POSITIVE,0,0,1,0,843.45
FALSE POSITIVE,1,0,1,1,43.73
FALSE POSITIVE,1,0,1,1,2.96
CANDIDATE,0,0,0,0,12.37
CANDIDATE,0,0,0,0,2.67
CANDIDATE,0,0,0,0,3.06
FALSE POSITIVE,0,0,1,0,2.24
CANDIDATE,0,0,1,0,15.75
FALSE POSITIVE,0,0,1,0,517.43
FALSE POSITIVE,0,0,1,0,836.31
FALSE POSITIVE,0,0,1,0,25.0
FALSE POSITIVE,0,0,1,0,49.52
FALSE POSITIVE,0,0,1,0,16.89
FALSE POSITIVE,0,0,1,0,12.07
CANDIDATE,0,0,0,0,2.0
FALSE POSITIVE,1,0,1,1,5.35
CANDIDATE,0,0,0,0,13.06
CANDIDATE,0,0,0,0,4.12
FALSE POSITIVE,0,0,1,0,31.24
CANDIDATE,0,0,1,0,21.65
FALSE POSITIVE,1,0,0,1,26.56
CANDIDATE,0,0,0,0,8.49
CANDIDATE,0,0,0,0,2.87
CANDIDATE,0,0,0,0,2.66
CANDIDATE,0,0,0,0,2.68
FALSE POSITIVE,1,0,1,0,35.19
CANDIDATE,0,0,0,0,4.44
CANDIDATE,0,0,0,0,1.38
CANDIDATE,0,0,0,0,1.52
FALSE POSITIVE,1,0,0,1,2.92
FALSE POSITIVE,0,0,1,0,16.26
FALSE POSITIVE,1,0,1,0,7.12
FALSE POSITIVE,1,0,0,0,11.52
FALSE POSITIVE,1,0,1,1,21.79
FALSE POSITIVE,1,0,0,1,2.36
CANDIDATE,0,0,0,0,2.15
CANDIDATE,0,0,0,0,12.41
CANDIDATE,0,0,0,0,1.2
CANDIDATE,0,0,0,0,2.62
CANDIDATE,0,0,0,0,1.92
CANDIDATE,0,0,0,0,1.33
CANDIDATE,0,0,0,0,1.23
CANDIDATE,0,0,0,0,3.19
CANDIDATE,0,0,0,0,6.45
CANDIDATE,0,0,0,0,1.14
CANDIDATE,0,0,0,0,10.3
CANDIDATE,0,0,0,0,1.51
CANDIDATE,0,0,0,0,2.74
CANDIDATE,0,0,0,0,2.81
FALSE POSITIVE,0,1,0,0,5.47
FALSE POSITIVE,0,1,0,0,3.82
FALSE POSITIVE,1,0,1,1,38.86
CANDIDATE,0,0,0,0,2.18
CANDIDATE,0,0,0,0,2.68
CANDIDATE,0,0,0,0,3.13
CANDIDATE,0,0,0,0,2.52
CANDIDATE,0,0,0,0,3.29
CANDIDATE,0,0,0,0,1.69
CANDIDATE,0,0,0,0,2.53
FALSE POSITIVE,0,0,1,0,15.4
FALSE POSITIVE,1,0,0,0,15.33
FALSE POSITIVE,0,0,1,0,24.03
CANDIDATE,0,0,0,0,1.22
CANDIDATE,0,0,0,0,2.29
CANDIDATE,0,0,0,0,1.55
CANDIDATE,0,0,0,0,2.43
CANDIDATE,0,0,0,0,3.39
CANDIDATE,0,0,0,0,2.32
CANDIDATE,0,0,0,0,2.24
FALSE POSITIVE,1,0,0,1,3.05
CANDIDATE,0,0,0,0,2.15
FALSE POSITIVE,1,0,1,1,20.03
CANDIDATE,0,0,0,0,2.81
CANDIDATE,0,0,0,0,2.41
CANDIDATE,0,0,0,0,2.33
CANDIDATE,0,0,0,0,2.19
CANDIDATE,0,0,0,0,1.09
CANDIDATE,0,0,0,0,1.4
FALSE POSITIVE,1,0,0,0,2.0
CANDIDATE,0,0,0,0,1.66
CANDIDATE,0,0,0,0,1.61
CANDIDATE,0,0,0,0,2.03
CANDIDATE,0,0,0,0,3.59
CANDIDATE,0,0,0,0,3.68
CANDIDATE,0,0,0,0,13.43
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,3.63
FALSE POSITIVE,1,0,0,1,3.28
CANDIDATE,0,0,0,0,2.04
CANDIDATE,0,0,0,0,2.74
CANDIDATE,0,0,0,0,2.59
FALSE POSITIVE,0,0,1,0,53.72
FALSE POSITIVE,0,0,1,0,10.68
FALSE POSITIVE,1,0,1,1,1.4
FALSE POSITIVE,0,0,1,0,11.18
FALSE POSITIVE,0,0,1,0,6.28
FALSE POSITIVE,0,0,0,1,25.48
FALSE POSITIVE,1,0,0,0,1.09
CANDIDATE,0,0,0,0,0.69
CANDIDATE,0,0,0,0,1.31
FALSE POSITIVE,1,0,1,0,76.51
CANDIDATE,0,0,0,0,10.07
CANDIDATE,0,0,0,0,1.16
CANDIDATE,0,0,0,0,3.29
CANDIDATE,0,0,0,0,1.6
CANDIDATE,0,0,0,0,2.0
CANDIDATE,0,0,0,0,5.12
CANDIDATE,0,0,0,0,70.11
FALSE POSITIVE,1,0,1,1,1.52
CANDIDATE,0,0,0,0,2.98
CANDIDATE,0,0,0,0,1.62
CANDIDATE,0,0,0,0,2.35
CANDIDATE,0,0,0,0,0.89
CANDIDATE,0,0,0,0,3.24
CANDIDATE,0,0,0,0,3.21
CANDIDATE,0,0,0,0,1.7
CANDIDATE,0,0,0,0,2.56
CANDIDATE,0,0,0,0,57.54
FALSE POSITIVE,0,0,1,0,17.19
CANDIDATE,0,0,0,0,1.66
CANDIDATE,0,0,0,0,0.82
CANDIDATE,0,0,0,0,0.66
CANDIDATE,0,0,0,0,2.41
CANDIDATE,0,0,0,0,3.51
CANDIDATE,0,0,0,0,2.02
CANDIDATE,0,0,0,0,2.36
CANDIDATE,0,0,0,0,2.42
FALSE POSITIVE,0,0,1,0,14.39
FALSE POSITIVE,1,0,0,1,1.64
CANDIDATE,0,0,0,0,1.57
FALSE POSITIVE,1,0,0,0,1.57
FALSE POSITIVE,1,0,0,1,5.76
CANDIDATE,0,0,0,0,4.6
CANDIDATE,0,0,0,0,5.82
FALSE POSITIVE,1,0,1,1,20.43
FALSE POSITIVE,1,0,0,0,1.42
CANDIDATE,0,0,0,0,2.14
CANDIDATE,0,0,0,0,1.82
CANDIDATE,0,0,0,0,5.75
CANDIDATE,0,0,0,0,3.7
CANDIDATE,0,0,0,0,2.62
CANDIDATE,0,0,0,0,10.99
CANDIDATE,0,0,0,0,1.51
CANDIDATE,0,0,0,0,1.07
CANDIDATE,0,0,0,0,2.41
CANDIDATE,0,0,0,0,36.9
CANDIDATE,0,0,0,0,2.2
FALSE POSITIVE,1,0,1,1,22.22
CANDIDATE,0,0,0,0,2.53
CANDIDATE,0,0,0,0,2.92
CANDIDATE,0,0,0,0,2.52
CANDIDATE,0,0,0,0,3.05
FALSE POSITIVE,0,0,1,0,43.41
CANDIDATE,0,0,0,0,2.23
CANDIDATE,0,0,0,0,2.75
FALSE POSITIVE,1,0,0,0,1.51
CANDIDATE,0,0,0,0,2.81
CANDIDATE,0,0,0,0,3.31
CANDIDATE,0,0,0,0,1.4
CANDIDATE,0,0,0,0,1.85
CANDIDATE,0,0,0,0,1.9
CANDIDATE,0,0,0,0,1.7
CANDIDATE,0,0,0,0,7.25
FALSE POSITIVE,0,0,1,0,14.18
FALSE POSITIVE,1,0,1,1,2637.6
FALSE POSITIVE,0,0,1,0,13.83
CANDIDATE,0,0,0,0,12.63
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,1.63
FALSE POSITIVE,1,0,1,0,3.24
CANDIDATE,0,0,0,0,3.49
FALSE POSITIVE,1,0,1,1,24.03
CANDIDATE,0,0,1,0,12.86
FALSE POSITIVE,1,0,0,0,22.76
CANDIDATE,0,0,0,0,2.99
CANDIDATE,0,0,0,0,4.22
CANDIDATE,0,0,0,0,1.38
CANDIDATE,0,0,0,0,1.72
CANDIDATE,0,0,0,0,1.8
FALSE POSITIVE,0,0,1,0,34.68
CANDIDATE,0,0,0,0,0.99
FALSE POSITIVE,0,0,1,0,28.29
CANDIDATE,0,0,0,0,2.92
FALSE POSITIVE,1,0,0,0,1.64
CANDIDATE,0,0,1,0,14.16
CANDIDATE,0,0,0,0,2.57
FALSE POSITIVE,1,0,0,0,1.0
CANDIDATE,0,0,0,0,0.87
CANDIDATE,0,0,0,0,1.23
CANDIDATE,0,0,0,0,3.19
CANDIDATE,0,0,0,0,3.1
CANDIDATE,0,0,0,0,12.28
FALSE POSITIVE,0,1,0,0,6.47
CANDIDATE,0,0,0,0,1.98
FALSE POSITIVE,1,0,1,0,294.02
CANDIDATE,0,0,0,0,3.01
CANDIDATE,0,0,0,0,2.53
CANDIDATE,0,0,0,0,2.31
CANDIDATE,0,0,0,0,2.43
CANDIDATE,0,0,0,0,1.75
CANDIDATE,0,0,0,0,3.28
CANDIDATE,0,0,0,0,2.25
CANDIDATE,0,0,0,0,1.91
CANDIDATE,0,0,0,0,3.8
FALSE POSITIVE,1,0,0,0,2.09
CANDIDATE,0,0,0,0,2.58
CANDIDATE,0,0,0,0,1.55
CANDIDATE,0,0,0,0,2.5
CANDIDATE,0,0,0,0,1.95
CANDIDATE,0,0,0,0,1.78
CANDIDATE,0,0,0,0,2.71
CANDIDATE,0,0,0,0,12.73
CANDIDATE,0,0,0,0,1.41
FALSE POSITIVE,1,0,0,0,1.12
FALSE POSITIVE,1,0,0,0,49.34
CANDIDATE,0,0,0,0,3.09
CANDIDATE,0,0,0,0,2.07
FALSE POSITIVE,0,0,1,0,16.07
CANDIDATE,0,0,0,0,1.58
CANDIDATE,0,0,0,0,3.62
CANDIDATE,0,0,0,0,11.38
CANDIDATE,0,0,0,0,3.86
CANDIDATE,0,0,0,0,3.48
CANDIDATE,0,0,0,0,3.47
CANDIDATE,0,0,0,0,2.2
CANDIDATE,0,0,0,0,2.48
FALSE POSITIVE,1,0,0,1,1.71
FALSE POSITIVE,1,0,0,0,0.86
CANDIDATE,0,0,0,0,4.65
CANDIDATE,0,0,0,0,1.71
FALSE POSITIVE,1,0,1,1,3.18
CANDIDATE,0,0,0,0,3.15
CANDIDATE,0,0,0,0,3.06
CANDIDATE,0,0,0,0,11.32
CANDIDATE,0,0,0,0,2.33
CANDIDATE,0,0,0,0,1.44
CANDIDATE,0,0,0,0,10.89
CANDIDATE,0,0,0,0,2.51
CANDIDATE,0,0,0,0,1.99
FALSE POSITIVE,0,0,1,0,45.58
CANDIDATE,0,0,0,0,7.19
FALSE POSITIVE,0,0,1,0,19.31
FALSE POSITIVE,1,0,1,1,5.14
FALSE POSITIVE,0,0,1,0,27.43
FALSE POSITIVE,1,0,1,1,38.04
CANDIDATE,0,0,0,0,3.64
CANDIDATE,0,0,0,0,0.93
CANDIDATE,0,0,0,0,1.58
CANDIDATE,0,0,0,0,1.09
CANDIDATE,0,0,0,0,1.64
FALSE POSITIVE,0,0,1,0,13.32
CANDIDATE,0,0,0,0,2.4
CANDIDATE,0,0,0,0,1.95
FALSE POSITIVE,0,0,1,0,29.02
CANDIDATE,0,0,0,0,1.42
CANDIDATE,0,0,0,0,1.7
CANDIDATE,0,0,0,0,3.38
CANDIDATE,0,0,0,0,2.31
CANDIDATE,0,0,0,0,21.92
FALSE POSITIVE,0,1,0,0,33.63
FALSE POSITIVE,1,0,0,1,207.71
FALSE POSITIVE,0,0,1,0,10.15
CANDIDATE,0,0,0,0,10.83
FALSE POSITIVE,1,0,1,1,22.9
FALSE POSITIVE,1,0,1,1,1.82
CANDIDATE,0,0,0,0,1.16
CANDIDATE,0,0,0,0,2.49
CANDIDATE,0,0,0,0,1.6
CANDIDATE,0,0,0,0,1.78
CANDIDATE,0,0,0,0,2.86
CANDIDATE,0,0,0,0,3.15
CANDIDATE,0,0,0,0,2.56
CANDIDATE,0,0,0,0,1.6
CANDIDATE,0,0,0,0,2.29
CANDIDATE,0,0,0,0,2.92
CANDIDATE,0,0,0,0,2.25
FALSE POSITIVE,1,0,0,1,0.88
CANDIDATE,0,0,0,0,1.41
CANDIDATE,0,0,0,0,1.78
FALSE POSITIVE,1,0,1,1,4.54
CANDIDATE,0,0,0,0,2.23
FALSE POSITIVE,1,0,1,0,5.33
CANDIDATE,0,0,0,0,4.3
FALSE POSITIVE,1,0,0,1,2.33
CANDIDATE,0,0,0,0,1.12
CANDIDATE,0,0,0,0,1.63
CANDIDATE,0,0,0,0,1.1
CANDIDATE,0,0,0,0,1.39
FALSE POSITIVE,0,0,1,0,53.19
CANDIDATE,0,0,1,0,29.8
CANDIDATE,0,0,0,0,1.93
FALSE POSITIVE,0,0,1,0,21.19
CANDIDATE,0,0,0,0,1.34
CANDIDATE,0,0,0,0,1.3
CANDIDATE,0,0,0,0,2.83
FALSE POSITIVE,0,0,1,0,57.62
CANDIDATE,0,0,0,0,3.46
CANDIDATE,0,0,0,0,1.65
CANDIDATE,0,0,0,0,1.62
CANDIDATE,0,0,0,0,2.85
CANDIDATE,0,0,0,0,6.31
CANDIDATE,0,0,0,0,7.58
CANDIDATE,0,0,0,0,11.65
CANDIDATE,0,0,0,0,1.57
CANDIDATE,0,0,0,0,1.99
CANDIDATE,0,0,0,0,1.22
CANDIDATE,0,0,0,0,4.82
CANDIDATE,0,0,0,0,18.05
CANDIDATE,0,0,0,0,4.24
FALSE POSITIVE,0,0,1,0,38.59
CANDIDATE,0,0,1,0,25.74
FALSE POSITIVE,1,0,0,0,23.61
CANDIDATE,0,0,0,0,2.08
CANDIDATE,0,0,0,0,2.14
FALSE POSITIVE,1,0,0,0,1.82
CANDIDATE,0,0,0,0,3.11
CANDIDATE,0,0,0,0,1.2
CANDIDATE,0,0,0,0,0.84
CANDIDATE,0,0,0,0,10.77
CANDIDATE,0,0,0,0,1.54
CANDIDATE,0,0,0,0,2.61
CANDIDATE,0,0,0,0,5.04
CANDIDATE,0,0,0,0,1.73
CANDIDATE,0,0,0,0,9.06
CANDIDATE,0,0,0,0,4.78
FALSE POSITIVE,1,0,0,0,2.59
FALSE POSITIVE,0,0,1,0,19.84
FALSE POSITIVE,0,0,1,0,37.09
FALSE POSITIVE,0,0,1,0,49.86
CANDIDATE,0,0,1,0,12.62
CANDIDATE,0,0,0,0,11.92
CANDIDATE,0,0,0,0,0.99
CANDIDATE,0,0,0,0,12.91
CANDIDATE,0,0,0,0,2.44
CANDIDATE,0,0,0,0,3.22
CANDIDATE,0,0,0,0,2.64
CANDIDATE,0,0,0,0,1.0
CANDIDATE,0,0,0,0,3.17
CANDIDATE,0,0,0,0,2.8
CANDIDATE,0,0,0,0,1.77
CANDIDATE,0,0,0,0,4.01
CANDIDATE,0,0,0,0,3.16
CANDIDATE,0,0,0,0,1.19
CANDIDATE,0,0,0,0,2.84
FALSE POSITIVE,1,0,1,1,312.48
FALSE POSITIVE,1,0,0,0,2.4
CANDIDATE,0,0,0,0,13.72
FALSE POSITIVE,0,0,1,0,11.61
FALSE POSITIVE,0,0,1,0,16.61
FALSE POSITIVE,0,1,0,0,5.8
FALSE POSITIVE,1,0,1,0,28.63
FALSE POSITIVE,1,0,1,0,12.88
CANDIDATE,0,0,0,0,1.4
CANDIDATE,0,0,0,0,2.9
FALSE POSITIVE,1,0,1,0,24.89
CANDIDATE,0,0,0,0,1.97
CANDIDATE,0,0,0,0,2.75
CANDIDATE,0,0,0,0,5.0
FALSE POSITIVE,0,1,0,0,2.07
CANDIDATE,0,0,0,0,1.9
CANDIDATE,0,0,0,0,2.19
CANDIDATE,0,0,0,0,1.34
FALSE POSITIVE,1,0,1,1,1.35
CANDIDATE,0,0,0,0,12.04
CANDIDATE,0,0,0,0,2.58
CANDIDATE,0,0,0,0,3.65
FALSE POSITIVE,1,0,0,1,38.42
CANDIDATE,0,0,0,0,9.4
CANDIDATE,0,0,0,0,8.76
FALSE POSITIVE,1,0,1,1,27.04
FALSE POSITIVE,1,0,1,1,3.25
FALSE POSITIVE,0,0,1,0,40.18
CANDIDATE,0,0,0,0,2.03
CANDIDATE,0,0,0,0,2.47
CANDIDATE,0,0,0,0,2.8
CANDIDATE,0,0,0,0,3.12
CANDIDATE,0,0,0,0,2.17
CANDIDATE,0,0,0,0,2.55
CANDIDATE,0,0,0,0,2.08
CANDIDATE,0,0,0,0,1.57
CANDIDATE,0,0,0,0,3.26
CANDIDATE,0,0,0,0,2.25
CANDIDATE,0,0,0,0,1.8
CANDIDATE,0,0,0,0,2.11
CANDIDATE,0,0,0,0,3.43
CANDIDATE,0,0,0,0,16.91
CANDIDATE,0,0,0,0,3.94
FALSE POSITIVE,0,0,1,0,30.0
CANDIDATE,0,0,0,0,7.94
CANDIDATE,0,0,0,0,1.75
CANDIDATE,0,0,0,0,2.18
CANDIDATE,0,0,0,0,1.35
CANDIDATE,0,0,0,0,3.54
CANDIDATE,0,0,0,0,2.17
CANDIDATE,0,0,0,0,0.91
CANDIDATE,0,0,0,0,2.31
FALSE POSITIVE,0,0,1,0,45.18
CANDIDATE,0,0,0,0,0.6
CANDIDATE,0,0,0,0,1.27
CANDIDATE,0,0,0,0,7.79
CANDIDATE,0,0,0,0,1.05
CANDIDATE,0,0,0,0,4.28
CANDIDATE,0,0,0,0,2.26
CANDIDATE,0,0,0,0,1.69
CANDIDATE,0,0,0,0,2.22
CANDIDATE,0,0,0,0,2.6
CANDIDATE,0,0,0,0,1.15
CANDIDATE,0,0,0,0,1.1
CANDIDATE,0,0,0,0,1.97
CANDIDATE,0,0,0,0,1.29
CANDIDATE,0,0,0,0,7.1
CANDIDATE,0,0,0,0,1.87
CANDIDATE,0,0,0,0,2.04
FALSE POSITIVE,0,0,1,0,1.84
CANDIDATE,0,0,0,0,3.17
CANDIDATE,0,0,0,0,1.57
CANDIDATE,0,0,0,0,3.15
CANDIDATE,0,0,0,0,3.26
CANDIDATE,0,0,0,0,2.57
CANDIDATE,0,0,0,0,2.89
CANDIDATE,0,0,0,0,1.88
CANDIDATE,0,0,0,0,1.39
CANDIDATE,0,0,0,0,1.19
CANDIDATE,0,0,0,0,1.82
CANDIDATE,0,0,0,0,1.48
CANDIDATE,0,0,0,0,3.09
CANDIDATE,0,0,0,0,3.0
CANDIDATE,0,0,0,0,3.18
CANDIDATE,0,0,0,0,2.62
FALSE POSITIVE,1,0,1,0,2.6
CANDIDATE,0,0,0,0,1.74
