koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_depth,koi_teq,koi_impact,koi_insol,koi_model_snr
FALSE POSITIVE,1,0,1,0,71.95,507.7,1042.0,1.192,278.24,38.1
CANDIDATE,0,0,0,0,5.1,5569.0,769.0,0.177,82.73,7.2
FALSE POSITIVE,0,0,1,0,10.92,10143.0,1428.0,0.763,983.51,52.9
FALSE POSITIVE,1,0,0,0,1.84,688.6,535.0,0.966,19.33,40.1
FALSE POSITIVE,0,0,1,0,53.1,57608.0,431.0,1.112,8.13,701.1
CANDIDATE,0,0,0,0,1.93,1932.5,535.0,0.018,19.34,37.0
CANDIDATE,0,0,0,0,0.96,94.2,2208.0,0.17,5646.82,21.9
CANDIDATE,0,0,0,0,2.1,593.3,491.0,0.709,13.7,18.0
FALSE POSITIVE,1,0,0,0,1.03,110.1,2372.0,0.412,7444.39,21.4
FALSE POSITIVE,1,0,1,0,3.37,223.3,2397.0,0.979,7783.32,27.9
FALSE POSITIVE,1,1,0,1,1.55,117.2,773.0,0.98,84.37,43.0
CANDIDATE,0,0,0,0,1.6,247.1,729.0,0.115,66.87,18.7
FALSE POSITIVE,1,0,0,0,1.4,86.9,1968.0,0.383,3561.16,11.1
FALSE POSITIVE,1,0,0,1,14.28,352.2,1103.0,1.178,350.53,38.9
FALSE POSITIVE,0,1,0,0,2.07,597.3,245.0,0.228,0.85,11.5
FALSE POSITIVE,0,0,1,0,49.25,80917.0,1163.0,1.04,432.73,658.3
FALSE POSITIVE,1,0,1,1,1.12,180.2,1245.0,0.369,567.24,24.8
FALSE POSITIVE,1,0,0,1,8.85,1455.2,1125.0,1.022,378.37,83.5
CANDIDATE,0,0,0,0,1.66,261.4,1034.0,0.198,269.8,30.6
FALSE POSITIVE,1,0,0,0,4.54,420.3,1343.0,0.962,768.55,34.4
FALSE POSITIVE,1,0,0,1,2.63,83.9,2545.0,0.986,9917.8,14.3
FALSE POSITIVE,1,0,0,0,2.17,966.7,802.0,0.636,97.84,38.0
FALSE POSITIVE,1,0,0,0,18.33,302.1,1754.0,1.144,2230.29,38.4
FALSE POSITIVE,1,0,1,1,0.85,106.0,1733.0,0.47,2130.82,34.0
FALSE POSITIVE,0,1,0,0,19.02,1379.7,484.0,1.218,12.94,214.5
CANDIDATE,0,0,0,0,0.51,29.1,1032.0,0.012,268.27,13.7
CANDIDATE,0,0,0,0,1.97,165.9,1113.0,0.107,361.73,17.6
FALSE POSITIVE,0,1,0,1,0.63,61.2,1920.0,0.213,3194.49,8.3
FALSE POSITIVE,1,0,1,1,15.83,227.7,1870.0,1.158,2886.66,31.2
FALSE POSITIVE,0,0,1,0,35.3,2797.1,2063.0,1.261,4267.13,136.6
FALSE POSITIVE,1,0,0,0,1.3,83.3,2140.0,0.295,4951.46,26.5
FALSE POSITIVE,0,0,1,0,79.67,736.5,2714.0,1.306,12837.08,141.0
FALSE POSITIVE,1,0,1,1,14.43,248.0,1777.0,1.143,2349.48,49.1
FALSE POSITIVE,0,0,1,0,17.82,5386.3,446.0,1.093,9.35,185.2
FALSE POSITIVE,0,0,1,0,237.84,8930.8,3641.0,1.265,41465.78,954.2
FALSE POSITIVE,1,0,0,0,55.95,273.8,1891.0,1.205,3017.14,23.5
FALSE POSITIVE,1,0,1,1,2.78,103.7,3813.0,0.627,49846.45,61.3
CANDIDATE,0,0,1,0,16.0,35221.0,934.0,0.272,180.12,153.0
FALSE POSITIVE,0,0,1,0,18.9,75142.0,772.0,0.223,83.66,1343.2
FALSE POSITIVE,1,0,0,0,1.46,185.6,1650.0,0.297,1755.2,23.1
FALSE POSITIVE,1,0,0,1,21.43,359.2,1398.0,1.187,900.64,28.9
FALSE POSITIVE,1,0,1,1,3.63,211.7,1829.0,0.656,2645.94,83.9
FALSE POSITIVE,1,0,1,0,1.02,122.1,928.0,0.687,175.85,27.5
FALSE POSITIVE,0,0,1,1,0.59,33.1,1836.0,0.739,2688.01,12.0
FALSE POSITIVE,1,0,0,0,0.88,108.0,2001.0,0.266,3772.66,19.6
FALSE POSITIVE,1,0,1,0,35.36,1957.9,377.0,1.277,4.76,23.3
CANDIDATE,0,0,0,0,0.58,119.9,1238.0,0.292,550.37,20.6
FALSE POSITIVE,1,0,0,0,1.82,69.9,1907.0,0.386,3128.33,12.3
FALSE POSITIVE,1,0,0,0,18.09,145.7,3107.0,1.045,21895.36,30.0
FALSE POSITIVE,0,0,1,0,149.44,581780.0,3123.0,0.279,22401.95,1560.5
CANDIDATE,0,0,0,0,3.73,652.2,503.0,0.327,15.15,17.7
FALSE POSITIVE,1,1,0,0,25.43,152.2,1579.0,1.121,1468.73,6.3
FALSE POSITIVE,1,0,1,1,40.82,63.0,3553.0,1.101,37544.87,22.7
CANDIDATE,0,0,0,0,0.7,28.4,1530.0,0.46,1296.58,8.3
FALSE POSITIVE,1,0,1,0,2.51,787.5,1141.0,0.959,400.37,38.4
FALSE POSITIVE,1,0,1,0,23.56,912.8,718.0,1.271,62.96,41.3
FALSE POSITIVE,0,0,1,0,17.9,24327.0,1914.0,0.83,3172.24,145.8
FALSE POSITIVE,0,0,1,0,44.9,61691.0,1880.0,0.986,2954.64,1334.6
FALSE POSITIVE,1,0,0,1,25.84,444.2,1432.0,1.215,995.26,45.4
FALSE POSITIVE,1,0,1,0,3.74,135.0,1761.0,0.643,2273.36,10.6
FALSE POSITIVE,1,0,0,0,1.27,325.6,1037.0,0.004,273.84,23.6
FALSE POSITIVE,1,0,0,0,1.49,178.7,912.0,0.474,163.41,8.1
FALSE POSITIVE,1,0,1,1,15.78,238.6,1334.0,1.141,749.66,26.5
FALSE POSITIVE,1,0,0,1,2.14,713.3,497.0,0.955,14.44,55.4
FALSE POSITIVE,1,0,0,0,1.37,282.6,1414.0,0.077,947.02,19.8
FALSE POSITIVE,1,0,0,0,1.43,331.3,1840.0,0.377,2691.55,31.2
CANDIDATE,0,0,0,0,1.0,168.2,2194.0,0.26,5534.14,38.0
FALSE POSITIVE,0,0,1,0,2.03,346.9,2246.0,0.964,6005.79,53.6
FALSE POSITIVE,0,0,1,0,2.09,53.2,3653.0,0.958,41863.05,38.2
FALSE POSITIVE,1,0,1,1,0.99,202.9,1364.0,0.0,819.14,33.9
CANDIDATE,0,0,0,0,1.27,236.8,1891.0,0.318,3049.23,22.4
FALSE POSITIVE,1,0,0,1,0.86,82.0,1414.0,0.699,944.68,29.8
CANDIDATE,0,0,0,0,1.41,126.2,1058.0,0.928,296.74,27.7
CANDIDATE,0,0,0,0,2.25,678.8,291.0,0.042,1.7,20.3
CANDIDATE,0,0,0,0,0.79,77.9,1885.0,0.387,2985.06,8.9
FALSE POSITIVE,0,0,1,0,15.08,39596.0,240.0,0.78,0.78,131.1
FALSE POSITIVE,0,0,1,0,68.81,63447.0,978.0,1.51,215.71,1094.6
FALSE POSITIVE,1,0,1,1,0.94,173.4,1211.0,0.062,510.22,46.6
FALSE POSITIVE,1,0,0,0,28.34,662.3,568.0,1.232,24.63,19.7
FALSE POSITIVE,1,0,1,0,21.49,830.0,1171.0,1.222,445.83,6.8
FALSE POSITIVE,1,0,1,1,24.11,5407.0,510.0,1.281,15.94,86.9
FALSE POSITIVE,1,0,0,0,1.5,378.0,1273.0,0.272,619.14,51.7
FALSE POSITIVE,1,0,1,0,12.6,109.2,1988.0,1.092,3681.8,17.2
FALSE POSITIVE,1,0,0,1,23.38,409.4,1647.0,1.174,1740.08,31.2
CANDIDATE,0,0,0,0,3.01,158.3,1020.0,0.936,255.65,21.9
CANDIDATE,0,0,0,0,1.96,610.7,729.0,0.455,66.89,18.3
FALSE POSITIVE,1,0,1,1,28.27,3113.0,220.0,1.281,0.55,25.7
CANDIDATE,0,0,0,0,1.32,336.8,1010.0,0.116,245.65,32.7
FALSE POSITIVE,0,0,1,0,79.14,1006.0,2382.0,1.29,7634.18,11.6
CANDIDATE,0,0,0,0,1.29,218.4,1681.0,0.174,1880.33,33.5
FALSE POSITIVE,1,0,0,0,2.98,1263.1,290.0,0.399,1.68,43.3
CANDIDATE,0,0,0,0,0.68,52.4,1192.0,0.364,477.0,4.4
FALSE POSITIVE,1,1,0,1,1.47,40.5,1284.0,0.656,642.95,19.3
CANDIDATE,0,0,0,0,25.01,291.5,858.0,1.212,127.97,18.7
FALSE POSITIVE,1,0,1,0,27.74,858.1,441.0,1.24,8.97,24.1
CANDIDATE,0,0,0,0,2.91,819.0,371.0,0.586,4.47,8.7
CANDIDATE,0,0,0,0,3.06,634.5,346.0,0.07,3.39,17.9
FALSE POSITIVE,1,1,0,0,92.86,1046.1,3345.0,1.273,29636.26,29.5
FALSE POSITIVE,0,0,1,0,27.32,39874.0,444.0,0.978,9.15,585.0
FALSE POSITIVE,0,0,1,0,21.49,42873.0,1088.0,0.296,331.99,1170.5
FALSE POSITIVE,1,0,0,1,3.98,531.5,1392.0,0.966,889.36,100.3
CANDIDATE,0,0,0,0,1.27,28.6,3448.0,0.602,33385.02,21.7
FALSE POSITIVE,0,0,1,0,28.98,5494.6,1111.0,1.28,360.92,238.7
FALSE POSITIVE,1,0,0,0,1.17,133.8,1539.0,0.067,1327.48,25.3
FALSE POSITIVE,1,0,1,0,2.44,379.1,482.0,0.938,12.79,39.5
FALSE POSITIVE,0,0,0,1,1.93,341.8,2115.0,0.332,4732.34,50.2
FALSE POSITIVE,1,0,1,1,1.6,387.7,360.0,0.046,3.97,30.1
FALSE POSITIVE,1,0,0,0,36.93,116.7,1709.0,1.169,2018.62,27.3
CANDIDATE,0,0,0,0,2.08,356.6,643.0,0.93,40.51,11.4
FALSE POSITIVE,0,0,1,0,21.42,676.1,944.0,1.224,187.36,31.7
FALSE POSITIVE,1,0,1,0,104.18,236.4,4793.0,0.82,124810.93,31.9
CANDIDATE,0,0,0,0,43.81,2098.0,1794.0,1.269,2453.86,15.8
FALSE POSITIVE,1,0,0,0,73.15,1032.3,1596.0,1.068,1534.06,40.8
FALSE POSITIVE,1,0,0,1,2.43,99.1,2492.0,0.776,9100.75,24.0
CANDIDATE,0,0,0,0,1.68,66.3,2017.0,0.594,3913.33,44.1
FALSE POSITIVE,0,1,0,1,2.82,152.5,3914.0,0.473,55681.21,18.0
CANDIDATE,0,0,0,0,3.41,464.1,329.0,0.944,2.77,27.7
FALSE POSITIVE,0,1,0,0,1.72,386.0,234.0,0.087,0.71,6.9
FALSE POSITIVE,1,0,0,0,4.79,891.1,1260.0,0.937,594.72,20.3
FALSE POSITIVE,1,0,1,0,39.49,2282.5,659.0,1.273,44.5,42.3
FALSE POSITIVE,1,0,0,0,1.98,813.9,509.0,0.945,15.89,17.3
FALSE POSITIVE,1,0,1,1,11.12,8372.5,1653.0,0.866,1766.31,155.1
FALSE POSITIVE,0,0,1,0,21.23,20209.0,593.0,1.199,29.11,74.3
FALSE POSITIVE,1,0,0,1,21.19,268.0,1444.0,1.177,1025.78,31.7
FALSE POSITIVE,1,0,0,0,1.88,232.5,1613.0,0.994,1599.85,41.7
FALSE POSITIVE,1,0,1,0,1.09,113.9,681.0,0.981,50.68,28.2
FALSE POSITIVE,1,0,0,0,49.24,319.4,743.0,1.417,72.08,17.1
FALSE POSITIVE,1,1,0,1,0.56,30.7,2299.0,0.232,6590.95,22.5
CANDIDATE,0,0,0,0,1.39,112.1,794.0,0.541,93.89,15.0
FALSE POSITIVE,1,1,0,1,24.17,337.9,1961.0,1.19,3479.87,101.2
FALSE POSITIVE,1,0,1,0,14.96,224.6,1272.0,1.173,620.65,32.8
CANDIDATE,0,0,0,0,2.05,282.1,619.0,0.015,34.77,76.3
FALSE POSITIVE,1,0,1,0,77.83,374.1,2502.0,1.22,9283.04,33.3
CANDIDATE,0,0,0,0,2.67,1017.5,301.0,0.063,1.94,20.6
CANDIDATE,0,0,0,0,3.14,1345.0,266.0,0.822,1.18,22.6
FALSE POSITIVE,0,1,0,0,29.53,148.7,888.0,1.155,146.81,41.0
FALSE POSITIVE,0,0,1,0,1.87,197.1,1998.0,0.947,3776.5,23.8
CANDIDATE,0,0,0,0,1.77,153.7,710.0,0.799,60.2,54.2
FALSE POSITIVE,1,0,0,1,36.77,150.3,3001.0,1.166,19160.84,70.6
FALSE POSITIVE,1,0,0,1,6.42,382.0,1198.0,1.04,487.37,64.4
FALSE POSITIVE,1,0,1,1,1.95,417.0,1201.0,0.615,492.81,6.6
CANDIDATE,0,0,0,0,29.24,1914.1,725.0,1.262,65.41,43.5
CANDIDATE,0,0,0,0,3.45,1849.5,300.0,0.948,1.91,34.1
FALSE POSITIVE,1,0,0,1,0.43,18.5,2096.0,0.606,4581.82,11.1
FALSE POSITIVE,1,0,0,0,6.65,353.5,1395.0,0.974,896.56,36.2
FALSE POSITIVE,1,0,0,0,3.55,916.4,766.0,0.943,81.56,31.4
FALSE POSITIVE,1,0,0,0,28.96,401.5,650.0,1.298,42.09,22.2
FALSE POSITIVE,1,0,0,0,1.7,219.0,1195.0,0.757,482.25,15.9
FALSE POSITIVE,1,0,1,0,52.16,242.7,3192.0,1.148,24641.6,17.7
CANDIDATE,0,0,0,0,3.28,586.8,330.0,0.022,2.81,56.8
FALSE POSITIVE,1,0,1,1,35.74,2299.0,1882.0,1.272,2950.42,59.3
FALSE POSITIVE,1,0,1,0,5.07,2311.0,643.0,0.665,40.32,69.4
FALSE POSITIVE,1,1,0,1,48.79,12127.0,2130.0,1.264,4889.6,454.0
FALSE POSITIVE,1,0,1,1,1.08,231.0,1659.0,0.078,1795.83,26.1
CANDIDATE,0,0,0,0,28.44,14966.0,1645.0,1.219,1739.43,177.2
FALSE POSITIVE,0,0,1,0,40.73,41320.0,238.0,1.134,0.76,294.8
CANDIDATE,0,0,0,0,7.82,4042.8,284.0,0.695,1.53,113.4
FALSE POSITIVE,1,0,0,1,20.41,234.4,1017.0,1.201,253.25,51.6
FALSE POSITIVE,0,0,1,0,30.77,28241.0,899.0,0.201,154.05,3596.6
FALSE POSITIVE,1,0,1,0,12.62,692.2,855.0,0.962,126.27,40.7
FALSE POSITIVE,0,0,1,0,24.15,50664.0,1142.0,0.818,402.76,108.2
CANDIDATE,0,0,0,0,3.09,345.3,782.0,0.38,88.52,37.6
FALSE POSITIVE,1,1,0,1,0.71,17.1,3089.0,0.079,21653.56,17.5
FALSE POSITIVE,1,0,0,1,19.64,486.5,754.0,1.171,76.56,12.6
FALSE POSITIVE,1,0,0,0,1.46,243.4,880.0,0.432,141.9,24.9
FALSE POSITIVE,1,0,0,0,2.29,92.9,1483.0,0.375,1141.53,11.1
FALSE POSITIVE,1,0,0,0,1.41,161.1,743.0,0.889,71.98,37.6
FALSE POSITIVE,1,1,0,1,0.59,47.8,2077.0,0.243,4426.68,8.5
CANDIDATE,0,0,0,0,1.34,110.8,1060.0,0.009,298.03,21.1
FALSE POSITIVE,1,1,0,1,33.45,1871.5,1446.0,1.27,1034.43,150.7
FALSE POSITIVE,1,0,0,1,3.05,70.6,2454.0,0.746,8577.88,27.1
FALSE POSITIVE,0,0,1,0,5.24,2456.5,299.0,0.826,1.89,70.4
FALSE POSITIVE,1,1,0,0,19.66,452.3,1141.0,1.178,400.3,83.2
FALSE POSITIVE,0,0,1,0,39.84,13518.0,783.0,1.25,88.64,127.7
FALSE POSITIVE,1,1,0,1,36.8,3254.1,379.0,1.283,4.9,52.0
FALSE POSITIVE,0,0,1,0,50.98,11107.0,343.0,1.264,3.28,147.3
FALSE POSITIVE,0,0,1,0,23.2,134480.0,346.0,0.502,3.37,5518.2
CANDIDATE,0,0,0,0,1.28,128.8,896.0,0.671,152.67,11.2
FALSE POSITIVE,1,1,0,1,44.59,1119.5,525.0,1.217,18.0,45.6
FALSE POSITIVE,1,1,0,1,4.79,259.4,814.0,0.981,103.72,18.4
CANDIDATE,0,0,0,0,35.34,307.5,1654.0,0.608,1769.88,42.6
FALSE POSITIVE,1,0,0,0,3.68,230.8,1921.0,0.987,3223.3,47.6
FALSE POSITIVE,1,0,0,1,1.82,272.9,766.0,0.631,81.28,12.7
FALSE POSITIVE,1,0,0,1,3.37,54.6,2038.0,1.03,4051.92,12.6
FALSE POSITIVE,1,0,0,1,17.88,126.4,1968.0,1.077,3542.64,24.6
FALSE POSITIVE,1,0,1,0,1.5,116.8,1512.0,0.53,1235.14,8.3
FALSE POSITIVE,1,0,0,1,1.15,242.1,851.0,0.366,124.02,12.7
FALSE POSITIVE,1,0,1,1,1.12,131.0,1161.0,0.373,429.42,27.3
FALSE POSITIVE,0,0,1,0,1.82,530.4,597.0,0.586,30.1,17.8
FALSE POSITIVE,1,0,0,0,1.37,140.6,987.0,0.511,224.7,2.5
FALSE POSITIVE,1,0,1,0,2.17,610.7,1969.0,0.133,3546.43,41.8
FALSE POSITIVE,1,0,0,1,30.04,1049.5,1692.0,1.249,1945.27,124.0
FALSE POSITIVE,0,0,1,0,49.84,426.2,1179.0,1.519,456.22,27.6
FALSE POSITIVE,1,1,0,1,17.38,231.6,2032.0,1.173,4040.43,103.3
FALSE POSITIVE,1,0,0,1,1.14,113.3,1961.0,0.708,3477.17,42.0
FALSE POSITIVE,0,1,0,0,4.11,479.7,313.0,0.85,2.26,12.5
FALSE POSITIVE,1,0,0,0,1.1,111.6,1772.0,0.6,2334.4,27.3
FALSE POSITIVE,1,0,1,0,1.3,55.8,2468.0,0.646,8768.54,27.1
FALSE POSITIVE,0,0,1,0,6.77,3992.4,1551.0,0.986,1361.22,303.8
FALSE POSITIVE,1,0,0,1,1.85,184.4,790.0,0.016,92.2,8.9
CANDIDATE,0,0,0,0,3.93,552.2,326.0,0.556,2.66,11.9
FALSE POSITIVE,0,0,1,0,19.04,58570.0,886.0,0.006,145.32,639.3
FALSE POSITIVE,0,0,1,0,719.49,10984.0,504.0,8.467,15.2,85.4
FALSE POSITIVE,0,0,1,0,39.51,61953.0,1959.0,1.094,3495.15,1227.6
CANDIDATE,0,0,0,0,3.24,888.7,380.0,0.911,4.91,24.9
CANDIDATE,0,0,0,0,32.16,1304.4,515.0,1.285,16.66,20.9
FALSE POSITIVE,1,0,0,0,4.51,345.5,1579.0,1.008,1466.9,60.7
FALSE POSITIVE,1,0,1,0,2.89,117.6,2748.0,0.547,13493.55,11.4
FALSE POSITIVE,1,0,0,1,1.26,286.2,842.0,0.134,118.73,18.0
FALSE POSITIVE,1,0,0,0,2.24,509.5,700.0,0.042,56.81,8.4
FALSE POSITIVE,1,1,0,1,27.36,401.3,2007.0,1.185,3837.83,110.6
CANDIDATE,0,0,0,0,1.25,126.9,838.0,0.754,116.56,9.7
FALSE POSITIVE,1,0,1,0,1.97,529.0,1234.0,0.038,549.8,36.0
FALSE POSITIVE,1,0,1,0,1.72,275.2,2121.0,0.415,4778.23,38.4
FALSE POSITIVE,1,0,1,0,28.06,9094.6,1604.0,1.244,1560.69,244.1
FALSE POSITIVE,1,0,0,0,3.71,498.0,443.0,0.905,9.12,48.2
FALSE POSITIVE,1,0,1,1,21.04,761.7,1050.0,1.223,287.4,119.0
CANDIDATE,0,0,1,0,13.43,5817.3,1997.0,0.918,3765.46,1109.7
FALSE POSITIVE,1,0,1,0,3.12,519.3,868.0,0.964,134.04,27.4
FALSE POSITIVE,0,0,1,0,50.33,36830.0,551.0,1.173,21.86,488.5
CANDIDATE,0,0,0,0,1.75,187.2,1569.0,0.982,1439.3,14.2
FALSE POSITIVE,1,1,0,0,1.31,130.0,1619.0,0.589,1622.18,11.7
CANDIDATE,0,0,0,0,1.06,788.0,248.0,0.105,0.89,13.3
FALSE POSITIVE,1,0,0,0,1.53,191.6,2100.0,0.38,4616.69,18.7
CANDIDATE,0,0,0,0,0.85,136.8,1365.0,0.137,823.09,12.6
CANDIDATE,0,0,0,0,0.49,1679.0,211.0,0.049,0.47,9.6
CANDIDATE,0,0,0,0,1.53,160.4,987.0,0.343,224.47,22.7
CANDIDATE,0,0,0,0,1.29,116.4,1062.0,0.156,300.58,19.2
FALSE POSITIVE,1,0,1,0,33.18,1027.1,2162.0,1.242,5162.98,151.7
FALSE POSITIVE,1,0,1,0,1.34,321.1,1433.0,0.329,997.75,23.0
FALSE POSITIVE,1,0,1,1,0.82,80.6,1890.0,0.388,3022.82,21.7
FALSE POSITIVE,0,0,1,0,0.82,119.2,2142.0,0.005,5019.53,29.3
CANDIDATE,0,0,0,0,1.11,78.9,2034.0,0.887,4063.57,17.9
FALSE POSITIVE,1,0,0,0,1.75,211.3,2334.0,0.81,7053.67,25.0
CANDIDATE,0,0,0,0,2.17,568.4,892.0,0.244,149.23,16.7
CANDIDATE,0,0,0,0,0.53,30.2,875.0,0.411,138.36,10.9
CANDIDATE,0,0,0,0,2.26,745.4,392.0,0.896,5.61,34.2
CANDIDATE,0,0,0,0,6.36,1628.1,321.0,0.888,2.51,53.5
FALSE POSITIVE,1,0,0,1,1.62,160.8,1172.0,0.871,445.13,17.0
FALSE POSITIVE,0,0,1,0,6.69,1291.9,2136.0,1.017,4962.18,304.4
FALSE POSITIVE,1,0,1,1,1.14,104.7,1989.0,0.522,3715.61,22.1
FALSE POSITIVE,0,0,1,0,1.29,264.5,1735.0,0.652,2135.8,14.5
CANDIDATE,0,0,0,0,0.76,106.4,832.0,0.058,113.62,11.7
FALSE POSITIVE,1,0,1,0,32.44,1433.7,2050.0,1.265,4160.84,146.7
FALSE POSITIVE,1,0,1,0,4.09,846.8,1713.0,0.989,2026.85,58.9
CANDIDATE,0,0,0,0,1.1,118.8,1888.0,0.436,2998.77,18.8
CANDIDATE,0,0,0,0,1.04,150.2,1733.0,0.235,2145.14,13.6
FALSE POSITIVE,1,0,0,0,1.16,122.6,2098.0,0.134,4599.89,18.9
FALSE POSITIVE,1,0,0,0,2.25,456.8,2490.0,0.86,9009.0,53.8
FALSE POSITIVE,1,0,1,0,1.03,247.9,1719.0,0.459,2074.18,18.3
FALSE POSITIVE,1,0,0,0,0.9,114.6,1917.0,0.067,3179.14,17.0
CANDIDATE,0,0,0,0,1.64,405.5,851.0,0.752,124.3,11.9
CANDIDATE,0,0,0,0,2.62,482.9,450.0,0.025,9.71,34.4
CANDIDATE,0,0,0,0,1.33,710.0,567.0,0.327,24.38,18.0
CANDIDATE,0,0,0,0,0.72,79.7,676.0,0.522,49.51,17.2
FALSE POSITIVE,1,0,1,1,1.54,62.9,2717.0,0.515,12840.3,21.7
FALSE POSITIVE,0,1,0,0,80.25,2714.4,3367.0,1.165,30248.83,73.2
CANDIDATE,0,0,0,0,22.29,376.1,755.0,1.19,76.81,22.6
CANDIDATE,0,0,0,0,1.4,1009.8,730.0,0.066,66.95,26.7
CANDIDATE,0,0,0,0,1.46,361.1,694.0,0.619,54.85,10.3
CANDIDATE,0,0,0,0,2.44,250.9,633.0,0.963,37.92,26.2
CANDIDATE,0,0,0,0,0.91,109.7,1874.0,0.092,2928.31,17.6
CANDIDATE,0,0,0,0,1.33,258.0,473.0,0.257,11.86,9.8
FALSE POSITIVE,1,0,0,0,37.61,200.9,4190.0,1.012,72795.2,35.3
CANDIDATE,0,0,0,0,7.57,3689.3,347.0,0.102,3.41,64.0
FALSE POSITIVE,1,1,0,1,0.75,65.4,1038.0,0.489,274.95,19.2
FALSE POSITIVE,1,0,0,1,12.68,228.5,890.0,1.145,148.79,25.1
FALSE POSITIVE,0,1,0,0,1.59,132.7,537.0,0.01,19.6,9.0
FALSE POSITIVE,0,1,0,0,1.16,90.4,1421.0,0.004,962.72,9.0
CANDIDATE,0,0,0,0,2.0,862.5,235.0,0.113,0.72,12.0
CANDIDATE,0,0,0,0,7.22,9312.0,225.0,0.641,0.61,76.0
CANDIDATE,0,0,0,0,1.95,296.9,414.0,0.017,6.92,9.4
FALSE POSITIVE,1,1,1,0,4.02,1083.0,271.0,0.916,1.28,11.8
FALSE POSITIVE,1,0,0,1,31.25,328.7,803.0,1.235,98.09,10.8
CANDIDATE,0,0,0,0,1.42,157.1,618.0,0.709,34.42,11.3
CANDIDATE,0,0,0,0,2.97,163.5,630.0,0.961,37.3,13.2
FALSE POSITIVE,1,0,1,0,3.39,1213.8,1665.0,0.437,1816.13,136.4
FALSE POSITIVE,0,0,1,0,70.53,29233.0,360.0,1.227,3.98,854.1
CANDIDATE,0,0,0,0,21.02,115.7,6169.0,0.279,343029.57,4.1
FALSE POSITIVE,0,1,0,0,281.62,371060.0,6285.0,0.4,370319.14,234.3
CANDIDATE,0,0,0,0,27.61,2599.8,245.0,1.202,0.86,34.7
CANDIDATE,0,0,0,0,28.1,318.0,3293.0,0.08,27838.74,16.3
CANDIDATE,0,0,0,0,2.67,1068.8,451.0,0.02,9.8,14.8
CANDIDATE,0,0,0,0,1.67,287.6,321.0,0.066,2.51,13.0
FALSE POSITIVE,1,0,0,1,164.46,306.1,2799.0,1.176,14524.05,35.3
FALSE POSITIVE,0,1,0,0,399.44,67298.0,2912.0,1.051,17023.71,416.2
CANDIDATE,0,0,0,0,5.94,1796.4,389.0,0.023,5.4,121.2
CANDIDATE,0,0,0,0,2.87,224.9,789.0,0.719,91.56,10.8
FALSE POSITIVE,1,0,0,1,30.24,340.3,785.0,1.189,89.68,8.0
FALSE POSITIVE,0,0,1,0,107.0,393970.0,2302.0,0.553,6627.64,967.4
CANDIDATE,0,0,0,0,1.72,492.8,551.0,0.063,21.86,9.7
FALSE POSITIVE,1,0,1,1,402.16,3127.0,3058.0,1.294,20649.68,297.8
CANDIDATE,0,0,0,0,1.9,532.8,527.0,0.154,18.23,10.4
FALSE POSITIVE,0,0,1,0,57.97,157270.0,1638.0,0.878,1700.05,2291.1
FALSE POSITIVE,1,0,0,0,4.7,374.7,1827.0,0.98,2630.88,13.9
FALSE POSITIVE,0,0,1,0,43.7,35653.0,1406.0,1.059,925.63,607.5
CANDIDATE,0,0,0,0,1.47,475.1,332.0,0.051,2.87,8.6
CANDIDATE,0,0,0,0,4.91,13553.0,540.0,0.09,20.06,220.5
FALSE POSITIVE,1,0,0,1,1.24,300.4,667.0,0.115,46.86,22.2
FALSE POSITIVE,0,0,1,0,444.08,2238.0,1101.0,1.271,347.12,36.7
FALSE POSITIVE,1,1,0,1,1.14,147.0,768.0,0.303,82.45,12.6
FALSE POSITIVE,0,1,0,1,0.82,47.5,870.0,0.026,135.77,25.3
CANDIDATE,0,0,0,0,1.24,106.7,1352.0,0.344,789.48,11.6
FALSE POSITIVE,0,0,1,0,48.77,92642.0,303.0,1.016,2.0,930.8
CANDIDATE,0,0,0,0,0.8,82.4,811.0,0.151,102.43,8.1
FALSE POSITIVE,0,0,1,1,156.91,396400.0,2640.0,0.475,11494.67,4630.1
FALSE POSITIVE,0,1,0,0,2.46,166.5,468.0,0.014,11.36,10.9
FALSE POSITIVE,0,0,1,0,20.83,5832.0,1101.0,0.792,347.32,20.1
FALSE POSITIVE,1,1,0,0,17.97,689.2,1503.0,1.198,1201.17,133.3
FALSE POSITIVE,0,1,0,0,3.04,506.4,637.0,0.978,39.0,31.1
FALSE POSITIVE,0,0,1,0,45.75,105190.0,2025.0,0.968,3995.23,432.5
FALSE POSITIVE,0,0,1,0,144.2,55368.0,1082.0,2.375,323.4,148.9
FALSE POSITIVE,0,0,1,0,116.92,110130.0,2042.0,1.181,4099.19,6485.8
FALSE POSITIVE,1,1,0,0,43.47,58605.0,304.0,0.004,2.03,1107.1
CANDIDATE,0,0,0,0,0.84,22.0,2808.0,0.731,14709.49,22.8
FALSE POSITIVE,1,0,1,0,89.55,724.7,2104.0,1.219,4625.06,103.6
FALSE POSITIVE,0,1,0,0,4.92,411.2,1511.0,0.965,1233.13,142.4
FALSE POSITIVE,1,0,0,0,1.32,227.7,1324.0,0.173,725.21,14.3
FALSE POSITIVE,0,0,1,0,22.15,31068.0,740.0,0.93,70.93,1073.3
CANDIDATE,0,0,0,0,1.13,130.4,632.0,0.028,37.67,8.1
